0,0.5127039,0.48465687,0.0026392725
1,0.44825292,0.35440212,0.19734493
2,0.21525174,0.77909833,0.0056499653
3,0.4694794,0.49352348,0.036997143
4,0.34746382,0.6434965,0.009039622
5,0.3444695,0.23826312,0.4172674
6,0.1682822,0.82613796,0.0055799074
7,0.4985072,0.50053483,0.0009579732
8,0.32774472,0.66827005,0.003985258
9,0.6000965,0.39585638,0.0040470758
10,0.34335,0.65657353,7.648755e-05
11,0.29064128,0.5249553,0.18440342
12,0.25509647,0.58247566,0.16242789
13,0.33208624,0.39371306,0.27420074
14,0.56976503,0.4235828,0.006652194
15,0.44136727,0.5420879,0.016544811
16,0.21305244,0.35556352,0.43138406
17,0.3065413,0.64782107,0.045637645
18,0.48345518,0.43681923,0.07972558
19,0.32668176,0.6716574,0.001660822
20,0.2758962,0.6562364,0.067867406
21,0.21239936,0.3121926,0.47540802
22,0.36703587,0.6244964,0.008467724
23,0.45304224,0.47785255,0.06910527
24,0.46536613,0.5182341,0.016399868
25,0.626348,0.37354237,0.00010957843
26,0.32672715,0.6685813,0.0046915147
27,0.22501461,0.23235093,0.5426345
28,0.21026729,0.48942354,0.3003092
29,0.36776912,0.5170989,0.11513195
30,0.2741665,0.4713359,0.25449765
31,0.24322788,0.48748994,0.26928222
32,0.6479071,0.35185108,0.0002418632
33,0.30893436,0.6633328,0.027732797
34,0.21553598,0.3099839,0.4744801
35,0.46546385,0.5344861,5.0031267e-05
36,0.25445554,0.6817373,0.06380717
37,0.4515255,0.49069437,0.0577801
38,0.20902666,0.46711895,0.32385445
39,0.22294927,0.28058144,0.4964693
40,0.6073087,0.39070264,0.001988694
41,0.20291747,0.13115706,0.66592556
42,0.39658412,0.45693943,0.14647643
43,0.3145104,0.68466544,0.0008241835
44,0.76727974,0.23256557,0.0001547056
45,0.49199215,0.39700896,0.11099884
46,0.2663811,0.7110984,0.022520462
47,0.44443476,0.53960896,0.015956234
48,0.372149,0.60323036,0.024620611
49,0.50667465,0.45299613,0.040329147
50,0.78538084,0.21381776,0.00080141274
51,0.42995068,0.55968124,0.010368031
52,0.20939852,0.41415542,0.376446
53,0.49079987,0.4834855,0.025714649
54,0.41466275,0.580985,0.0043522683
55,0.57598686,0.3845307,0.039482445
56,0.35451177,0.64458334,0.0009049044
57,0.14844432,0.842349,0.009206722
58,0.20205592,0.53800786,0.25993624
59,0.5232953,0.47653767,0.00016700776
60,0.19553922,0.56463796,0.23982282
61,0.8660897,0.13387223,3.8141774e-05
62,0.21328868,0.41942745,0.36728382
63,0.50922734,0.49043512,0.0003375263
64,0.27206627,0.67596227,0.05197147
65,0.5027691,0.4972006,3.0354344e-05
66,0.12876631,0.8648245,0.006409189
67,0.1994876,0.15988244,0.6406299
68,0.35829073,0.62209606,0.019613193
69,0.33138913,0.52140886,0.14720203
70,0.479275,0.47910723,0.041617814
71,0.3563305,0.5915962,0.0520733
72,0.42901817,0.5547126,0.016269254
