0,0.0002376525,0.99976236
1,1.01904e-09,1.0
2,0.00016239275,0.99983764
3,1.4325026e-05,0.9999857
4,4.9729093e-05,0.9999503
5,1.3474066e-07,0.9999999
6,2.0305527e-06,0.999998
7,1.742317e-05,0.9999826
8,7.2819785e-07,0.9999993
9,9.526103e-06,0.99999046
10,3.5835356e-07,0.99999964
11,0.00016928885,0.9998307
12,0.00038895314,0.9996111
13,1.5383157e-06,0.99999845
14,3.996105e-05,0.99996006
15,2.6635658e-07,0.99999976
16,2.8390026e-05,0.9999716
17,1.5730157e-06,0.99999845
18,6.1470167e-09,1.0
19,0.00032849435,0.99967146
20,9.979401e-07,0.99999905
21,0.0006310666,0.99936897
22,2.8433593e-05,0.9999715
23,7.928285e-06,0.999992
24,8.993258e-05,0.9999101
25,1.0252821e-05,0.99998975
26,1.111971e-06,0.9999989
27,1.400631e-07,0.9999999
28,5.1889797e-06,0.99999475
29,7.104113e-08,0.9999999
30,1.9076562e-05,0.9999809
31,8.2861625e-06,0.99999166
32,2.062236e-05,0.9999794
33,8.868648e-06,0.9999912
34,5.936948e-06,0.99999404
35,1.161793e-07,0.9999999
36,3.1084505e-06,0.9999969
37,4.0634663e-05,0.99995935
38,4.3499447e-05,0.9999565
39,0.00029657737,0.99970335
40,1.9195281e-06,0.9999981
41,7.8407174e-07,0.99999917
42,1.9836565e-12,1.0
43,1.6706508e-09,1.0
44,1.168275e-09,1.0
45,0.00013855327,0.9998615
46,0.0004683761,0.9995316
47,1.4158299e-05,0.9999858
48,4.005382e-07,0.99999964
49,0.00019286807,0.9998072
50,6.2961924e-05,0.99993706
51,2.46768e-07,0.99999976
52,0.0008198426,0.99918014
53,9.92975e-09,1.0
54,5.411082e-06,0.99999464
55,0.0002614225,0.9997385
56,7.899463e-07,0.99999917
57,7.576668e-07,0.9999993
58,2.0283635e-06,0.999998
59,2.4506703e-06,0.9999975
60,0.0009775981,0.99902236
61,4.143169e-05,0.9999585
62,2.5523592e-10,1.0
63,7.845003e-07,0.99999917
64,1.6372052e-05,0.99998367
65,3.2448613e-11,1.0
66,2.1665475e-05,0.9999783
67,3.0227138e-05,0.9999697
68,7.1504935e-09,1.0
69,1.9255573e-09,1.0
70,7.991019e-10,1.0
71,5.7444237e-07,0.9999994
72,6.0398797e-06,0.9999939
73,4.32094e-10,1.0
74,3.3552324e-06,0.99999666
75,1.3193414e-10,1.0
76,3.338896e-05,0.9999666
77,6.997135e-06,0.99999297
78,1.0308883e-05,0.99998975
79,1.4043262e-15,1.0
80,6.4805945e-08,0.9999999
81,1.1218567e-06,0.9999989
82,3.3499597e-05,0.9999665
83,2.1084394e-09,1.0
84,1.2498131e-05,0.9999875
85,1.3908237e-06,0.99999857
86,2.4092798e-05,0.9999759
87,3.7234308e-08,1.0
88,6.5731215e-06,0.99999344
89,3.1751182e-07,0.99999964
90,0.0011580124,0.99884206
91,1.8059273e-11,1.0
92,1.5590987e-05,0.9999844
93,5.405573e-06,0.99999464
94,1.3616409e-06,0.9999987
95,7.1754757e-06,0.99999285
96,4.0512468e-08,1.0
97,1.253703e-10,1.0
98,8.17049e-06,0.9999918
99,2.3647684e-14,1.0
100,2.941425e-05,0.99997056
101,1.7061883e-06,0.99999833
102,1.2359879e-05,0.9999876
103,6.2812665e-05,0.9999372
104,4.115793e-06,0.9999958
105,9.336912e-06,0.9999907
106,3.103544e-09,1.0
107,2.7411399e-05,0.9999726
108,7.445413e-05,0.9999255
109,9.549125e-06,0.99999046
110,0.00011522285,0.9998847
111,1.0647379e-08,1.0
112,8.817911e-06,0.9999912
113,0.0004518235,0.99954814
114,1.7560475e-05,0.9999825
115,5.988725e-08,0.9999999
116,7.523359e-08,0.9999999
117,1.3062726e-07,0.9999999
118,3.0221401e-05,0.9999697
119,6.716399e-06,0.9999933
120,7.817222e-06,0.99999213
121,0.00045652388,0.9995435
122,0.00017805657,0.99982196
123,2.8677865e-05,0.9999713
124,3.638737e-05,0.99996364
125,6.7527115e-05,0.9999325
126,0.00036707707,0.99963295
127,2.948691e-05,0.99997056
128,8.829753e-05,0.99991167
129,3.5356618e-09,1.0
130,4.930795e-09,1.0
131,4.076949e-09,1.0
132,3.0587747e-05,0.99996936
133,3.912407e-07,0.99999964
134,6.4871965e-05,0.99993515
135,6.24519e-07,0.9999994
136,0.00013181052,0.99986815
137,2.4101766e-06,0.9999976
138,7.01495e-08,0.9999999
139,1.4664498e-06,0.99999857
140,2.0778614e-10,1.0
141,2.1575516e-08,1.0
142,7.4650666e-07,0.9999993
143,3.2149707e-11,1.0
144,1.3967267e-11,1.0
145,6.8235076e-06,0.9999932
146,1.1475686e-08,1.0
