0,0.5023773,0.470268,0.027354691
1,0.32138085,0.2217797,0.45683944
2,0.4212135,0.4706365,0.10814997
3,0.6629833,0.32731777,0.009698947
4,0.39374307,0.37596214,0.23029484
5,0.3227011,0.32271916,0.35457975
6,0.44189128,0.50180113,0.056307577
7,0.59967667,0.369275,0.031048348
8,0.451708,0.51860285,0.029689148
9,0.6286694,0.30456093,0.06676968
10,0.4486819,0.5256053,0.025712777
11,0.40613124,0.4166553,0.17721343
12,0.17007276,0.15368691,0.6762403
13,0.44960207,0.4334642,0.11693372
14,0.77087253,0.22044183,0.008685655
15,0.47776785,0.3731331,0.14909905
16,0.17446044,0.16769709,0.6578425
17,0.49029133,0.4289487,0.08075992
18,0.43315393,0.29353696,0.27330908
19,0.5122668,0.47705293,0.010680226
20,0.44552594,0.4565213,0.09795274
21,0.12792055,0.11729011,0.75478935
22,0.4262633,0.4199761,0.15376054
23,0.5007687,0.45780528,0.041426048
24,0.5704315,0.295949,0.13361955
25,0.7177106,0.27720228,0.0050871195
26,0.4277661,0.538155,0.034078896
27,0.16458927,0.1585066,0.67690414
28,0.13261363,0.12527356,0.74211276
29,0.2844981,0.2710028,0.44449916
30,0.39185616,0.43084043,0.17730345
31,0.30180368,0.3606657,0.3375306
32,0.7927421,0.19315134,0.014106571
33,0.41882363,0.47013682,0.11103949
34,0.17267159,0.15788189,0.66944647
35,0.7041462,0.2840075,0.011846294
36,0.44275153,0.45525545,0.10199302
37,0.5776577,0.3832017,0.039140604
38,0.1356559,0.13126124,0.73308283
39,0.26067808,0.21327756,0.52604437
40,0.6260211,0.37220532,0.0017736213
41,0.27157608,0.28351393,0.44490996
42,0.36443314,0.34320915,0.2923577
43,0.42562988,0.52818996,0.04618018
44,0.8253634,0.17454647,9.014599e-05
45,0.79922193,0.1898168,0.01096123
46,0.45495567,0.42430773,0.12073662
47,0.6428746,0.33459845,0.022527058
48,0.66920954,0.3235285,0.007261946
49,0.44921207,0.36519977,0.18558808
50,0.78852624,0.2033462,0.008127603
51,0.46899632,0.45105246,0.07995122
52,0.13139002,0.123500705,0.7451092
53,0.41991836,0.5058609,0.07422071
54,0.44242245,0.4939888,0.06358877
55,0.53789043,0.40993866,0.05217088
56,0.48223874,0.5101188,0.007642469
57,0.37112764,0.5835767,0.045295715
58,0.13973394,0.13416542,0.7261006
59,0.6569692,0.33633533,0.0066954596
60,0.13609016,0.12976095,0.7341489
61,0.8982409,0.10142313,0.0003359922
62,0.2591694,0.25980613,0.48102453
63,0.7092873,0.26727194,0.02344079
64,0.64777446,0.3519336,0.0002918924
65,0.5142698,0.4845537,0.0011764278
66,0.4055391,0.4658568,0.12860407
67,0.20700261,0.18485184,0.6081456
68,0.799161,0.19211026,0.00872866
69,0.31820267,0.2895637,0.3922337
70,0.58258206,0.28892985,0.12848812
71,0.5837251,0.38829193,0.027982978
72,0.72503346,0.2606915,0.014275029
73,0.44759157,0.40284184,0.1495666
74,0.2673323,0.21475089,0.51791686
75,0.62714005,0.31665105,0.05620894
76,0.46203622,0.5217382,0.016225623
77,0.47853824,0.4284772,0.09298455
78,0.5787184,0.41401857,0.0072630276
79,0.46800262,0.37463817,0.15735927
80,0.25083342,0.20115,0.54801655
81,0.45547757,0.36766848,0.17685395
82,0.62142456,0.37035167,0.00822378
83,0.32886845,0.36929765,0.30183393
84,0.4348662,0.4226015,0.1425323
85,0.40577385,0.35611206,0.23811413
86,0.4258859,0.49375853,0.08035555
87,0.4675749,0.5035541,0.028871013
88,0.7275143,0.26155674,0.010928967
89,0.53319365,0.3392019,0.12760445
90,0.2829946,0.29352123,0.4234842
91,0.34919998,0.37076452,0.28003553
92,0.41268378,0.44526768,0.14204858
93,0.8422204,0.15540883,0.0023707957
94,0.4180145,0.3765865,0.20539895
95,0.6276989,0.37004238,0.0022587408
96,0.47197044,0.44401014,0.084019445
97,0.31580117,0.3074202,0.37677857
98,0.13255511,0.12378416,0.74366075
99,0.54330516,0.44207343,0.01462143
100,0.31758294,0.29309565,0.3893214
101,0.56331944,0.36202767,0.07465289
102,0.6096078,0.37799177,0.012400457
103,0.57858104,0.42101,0.00040890276
104,0.347708,0.3360834,0.31620866
105,0.75229186,0.245462,0.0022461545
106,0.12811163,0.119475484,0.7524129
107,0.4016376,0.3053088,0.29305363
108,0.44643855,0.5427958,0.010765664
109,0.52133375,0.45309788,0.025568344
110,0.5685974,0.42275783,0.008644785
111,0.6726792,0.3262974,0.0010233911
112,0.51139146,0.4720497,0.016558869
113,0.26023665,0.25881028,0.4809531
114,0.5404855,0.3895756,0.06993891
115,0.47563404,0.3780379,0.14632809
116,0.571968,0.31730676,0.11072517
117,0.4176303,0.56222796,0.020141667
118,0.4537533,0.34873328,0.19751343
119,0.3938274,0.43318328,0.17298937
120,0.576779,0.41679075,0.006430263
121,0.67028964,0.32443276,0.005277616
122,0.50451595,0.3247572,0.1707269
123,0.43511635,0.44839913,0.11648448
124,0.2929353,0.25054985,0.4565149
125,0.59366685,0.3394771,0.06685606
126,0.41544256,0.4499285,0.13462892
127,0.46557456,0.48268324,0.05174217
128,0.19648626,0.20393614,0.5995776
129,0.17645788,0.17070225,0.65283984
130,0.75253564,0.24741974,4.4544347e-05
131,0.18118681,0.17556879,0.64324445
132,0.6418212,0.35733885,0.00083995104
133,0.6722653,0.3256901,0.0020447222
134,0.43675873,0.31459084,0.24865046
135,0.6062396,0.39040115,0.0033592533
136,0.559851,0.39060846,0.049540576
137,0.67313355,0.32268426,0.0041821646
138,0.48324972,0.31504467,0.20170565
139,0.34527627,0.32763803,0.3270857
140,0.6657558,0.3103407,0.023903502
141,0.5750528,0.2738226,0.15112454
142,0.9148873,0.08511224,4.6070937e-07
143,0.12702578,0.1154539,0.7575203
144,0.36585858,0.3730688,0.26107264
145,0.37713453,0.28346515,0.33940038
146,0.5138488,0.40986237,0.07628881
147,0.4134818,0.3728263,0.21369188
148,0.62642634,0.3668519,0.0067217783
149,0.46201202,0.4481746,0.08981343
150,0.3682735,0.43670616,0.19502033
151,0.14266974,0.14004253,0.7172878
152,0.45819739,0.41139868,0.13040397
153,0.42438436,0.3437912,0.23182446
154,0.5078092,0.4000869,0.09210383
155,0.5748026,0.3773216,0.04787584
156,0.43520936,0.4158381,0.14895251
157,0.4732262,0.3940585,0.13271536
158,0.45597738,0.48752066,0.056502007
159,0.4651812,0.36128494,0.17353384
160,0.5117828,0.42744842,0.06076879
161,0.39375886,0.36020797,0.24603318
162,0.3787844,0.38790905,0.23330657
163,0.5860371,0.36762837,0.04633452
164,0.17065977,0.15852565,0.67081463
165,0.5830936,0.3622634,0.054642975
166,0.21300074,0.2207034,0.5662958
167,0.1664276,0.17014392,0.6634284
168,0.57302445,0.4130576,0.0139179835
169,0.5378674,0.42154634,0.040586248
170,0.16396098,0.16000618,0.6760329
171,0.5804102,0.34664685,0.07294296
172,0.29682967,0.2302019,0.47296843
173,0.2610945,0.18477997,0.5541255
174,0.54533124,0.40586922,0.048799485
175,0.7355067,0.26297963,0.0015136256
176,0.8250057,0.17434214,0.00065215136
177,0.47717747,0.3789593,0.1438632
178,0.303748,0.30916873,0.3870832
179,0.59547037,0.37679765,0.027732048
180,0.43017867,0.3990397,0.17078155
181,0.8044263,0.18334639,0.012227277
182,0.5407685,0.36838073,0.0908508
183,0.22728108,0.20598803,0.5667308
184,0.6818145,0.31776804,0.00041742943
185,0.50617546,0.42583713,0.067987464
186,0.80204177,0.19682921,0.0011289555
