0,0.91244256,0.08738859,0.00016895455
1,0.95324594,0.031864136,0.014889895
2,0.3938915,0.5921828,0.013925683
3,0.87548256,0.09768852,0.02682885
4,0.42890558,0.5154768,0.055617634
5,0.19737273,0.017615471,0.7850118
6,0.4492428,0.5440832,0.006674007
7,0.9805299,0.019469086,1.0638039e-06
8,0.61357135,0.37963912,0.006789559
9,0.90119034,0.09275489,0.0060547646
10,0.89248145,0.1073637,0.00015485627
11,0.19754261,0.11908047,0.68337697
12,0.41859552,0.44316798,0.13823651
13,0.3282516,0.10356568,0.56818277
14,0.8539759,0.14590894,0.00011515262
15,0.70257854,0.27863276,0.018788649
16,0.17534801,0.12631278,0.69833916
17,0.41525733,0.53480667,0.04993604
18,0.94471604,0.05348424,0.00179977
19,0.9352406,0.064757705,1.6469567e-06
20,0.5870867,0.36090878,0.0520045
21,0.15204877,0.085931875,0.7620194
22,0.6562338,0.34062958,0.0031365976
23,0.6687657,0.29835725,0.032877
24,0.845752,0.14698185,0.007266175
25,0.9031479,0.09684796,4.2374127e-06
26,0.7937071,0.20230292,0.003990024
27,0.012485253,0.00082963856,0.98668516
28,0.23937957,0.33140332,0.4292171
29,0.7119843,0.27368438,0.014331311
30,0.6378725,0.32992485,0.032202613
31,0.273246,0.33651263,0.39024138
32,0.96692276,0.033066843,1.0422587e-05
33,0.6897184,0.30580688,0.0044746846
34,0.09054281,0.034475584,0.87498164
35,0.7872884,0.21247447,0.00023702579
36,0.23502119,0.73393434,0.031044543
37,0.9454111,0.033905175,0.020683674
38,0.12968116,0.0735181,0.7968008
39,0.041804265,0.0047838395,0.9534119
40,0.9519365,0.047934346,0.00012918498
41,0.18467362,0.051994644,0.7633318
42,0.49902007,0.41820204,0.08277789
43,0.6447973,0.35510853,9.412815e-05
44,0.99976355,0.00023641516,2.2609612e-08
45,0.97798604,0.012801621,0.009212337
46,0.5761358,0.42331818,0.00054594537
47,0.94404113,0.055882014,7.68916e-05
48,0.7186609,0.27120873,0.010130355
49,0.88426155,0.09532901,0.020409515
50,0.9946649,0.005324329,1.0806703e-05
51,0.7978426,0.19379036,0.008367065
52,0.24595125,0.33378747,0.42026135
53,0.9640089,0.035823543,0.00016759623
54,0.82577825,0.17417847,4.3323398e-05
55,0.9920454,0.0031776815,0.004776879
56,0.9191771,0.08078844,3.4453427e-05
57,0.45867056,0.54109824,0.00023117666
58,0.25205666,0.35059357,0.39734975
59,0.98052007,0.01947806,1.919082e-06
60,0.23979154,0.3092299,0.45097855
61,0.99971694,0.00028294706,1.1051349e-07
62,0.19786566,0.13356568,0.6685686
63,0.9039395,0.094941415,0.0011190883
64,0.49595568,0.48454735,0.019497002
65,0.9891077,0.010892228,4.111245e-09
